Id,Hour1,Hour2,Hour3,Lat,Lon,Posts,FrMeanLat,FrMeanLon
7177,3,4,5,38.624,-90.150,14,38.510,-94.166
7178,19,9,25,34.000,9.000,4,36.807,10.101
7180,1,0,25,39.907,116.397,5,39.992,116.326
7181,0,23,15,46.800,15.533,4,51.026,13.722
7182,12,18,25,50.073,14.434,2,49.726,15.644
7183,12,25,25,50.900,5.483,2,50.910,5.047
7184,19,23,15,35.469,-97.519,379,34.721,-97.375
7185,7,14,21,6.453,3.395,22,31.577,-22.622
7186,23,25,25,44.840,-93.298,1,44.975,-93.261
7187,7,3,15,26.212,-80.249,5,40.483,-80.006
7188,16,23,1,31.023,-87.493,5,39.214,-35.489
7189,12,8,23,46.522,6.628,16,46.517,6.633
7190,20,16,19,60.168,24.940,113,53.885,13.965
7191,2,0,4,40.727,-73.984,53,36.541,-58.159
7193,15,16,25,52.516,13.400,2,52.516,13.400
7194,14,15,12,-27.370,152.925,422,38.632,-90.491
7195,13,4,25,17.483,78.416,2,17.358,-24.482
7196,21,17,0,35.922,-84.024,151,41.178,-8.685
7197,3,5,23,47.163,-122.026,412,43.457,-114.232
7198,18,15,17,49.391,8.589,70,50.371,9.778
7199,18,1,0,30.401,-97.752,7,30.404,-97.778
7200,20,12,11,52.183,9.083,3,52.266,9.050
7201,7,25,25,40.562,-111.929,1,38.309,-113.961
7202,16,25,25,51.561,-0.111,1,49.195,-13.272
7203,3,2,4,35.737,139.617,14,35.654,139.796
7204,11,16,19,51.525,-0.081,124,39.191,-106.817
7205,15,14,7,1.322,103.949,5,0.000,0.000
7206,1,20,2,39.028,-96.831,60,39.561,-100.451
7207,20,6,14,50.880,4.414,8,50.796,4.955
7208,22,18,15,51.366,-2.932,18,51.345,-2.967
7209,22,2,19,33.639,-84.444,15,30.363,-89.101
7210,14,20,11,52.498,13.446,15,52.034,6.650
7211,13,15,16,42.353,-88.093,46,35.895,-90.367
7212,16,0,23,42.312,-86.113,11,38.415,-91.960
7214,7,10,8,55.400,10.383,42,33.526,-41.414
7215,4,16,25,47.252,-122.444,3,47.632,-122.289
7216,16,17,1,40.014,-105.270,73,0.000,0.000
7217,8,6,19,53.033,-1.200,15,52.933,-1.500
7219,16,14,13,63.416,10.416,29,61.680,10.582
7220,16,22,18,33.605,-109.443,88,34.253,-110.031
7221,16,17,23,56.154,10.212,217,29.397,-36.681
7222,17,8,19,30.294,-97.741,10,30.267,-97.742
7223,5,6,23,35.683,139.550,16,35.664,139.829
7224,5,21,2,34.052,-118.243,4,25.494,-85.585
7225,12,25,25,45.628,-73.754,1,40.653,-76.096
7227,0,3,18,35.155,-101.872,3,35.141,-101.887
7228,8,7,25,25.245,51.433,2,10.162,-30.319
7229,17,4,16,34.020,-118.423,50,29.846,-99.376
7230,20,5,19,37.417,-122.025,101,37.116,-121.732
7231,10,12,11,28.483,-16.316,63,32.122,-29.072
7232,22,25,25,34.554,-90.715,2,34.544,-90.645
7233,1,3,2,36.059,-90.543,24,35.821,-90.698
7234,16,25,25,44.789,-93.602,1,42.261,-99.302
7235,1,17,16,33.799,-112.075,12,33.867,-112.146
7237,13,17,5,42.701,-78.682,13,42.896,-78.886
7238,18,7,25,29.424,-98.493,2,41.499,-81.695
7239,1,25,25,32.762,-117.123,1,32.715,-117.157
7240,5,25,25,32.071,-81.059,1,37.906,-122.544
7241,15,1,17,46.812,-71.214,9,44.062,-71.497
7242,11,25,25,-33.803,151.290,1,-33.841,151.219
7243,21,3,6,37.648,-122.490,1673,35.453,-103.117
7244,15,2,1,35.600,-82.554,12,37.374,-84.565
7246,2,1,23,47.903,-122.209,500,48.201,-49.645
7247,18,16,17,51.922,4.479,23,51.925,4.457
7248,11,8,21,59.329,18.062,8,55.679,12.534
7249,15,1,21,37.866,-122.266,5,37.790,-122.407
7250,16,13,14,40.714,-74.005,6,40.675,-73.971
7251,13,9,10,48.900,2.283,50,47.723,-17.940
7252,4,1,18,42.277,-83.740,331,39.219,-95.776
7254,19,23,25,35.216,-80.852,3,36.068,-79.790
7255,18,16,25,50.731,-1.756,2,50.858,-1.542
7256,8,25,25,60.159,24.914,2,60.737,25.114
7257,18,12,8,52.523,13.398,34,52.521,13.418
7259,23,19,25,38.288,-122.004,3,47.034,-122.913
7260,9,8,3,35.550,139.633,61,35.662,139.766
7261,4,5,3,35.633,139.715,863,32.192,112.771
7262,1,4,22,35.466,139.622,6,35.383,139.616
7263,12,17,19,55.642,13.858,194,52.030,17.052
7264,0,25,25,38.104,-122.256,1,38.104,-122.256
7265,5,22,6,37.354,-121.955,7,37.586,-122.163
7266,23,0,22,51.548,-0.210,128,50.656,-0.668
7267,8,10,4,35.169,136.901,28,31.127,120.832
7268,1,20,17,40.014,-105.270,79,37.990,-103.705
7269,18,19,17,37.662,-122.039,21,38.544,-111.852
7270,17,19,3,30.122,-95.397,84,29.922,-95.544
7271,4,25,25,40.135,-85.657,1,34.172,-118.379
7272,4,23,3,41.238,-81.841,8,33.980,-110.566
7273,14,19,2,36.104,-86.810,431,40.035,-86.454
7274,18,16,0,35.918,-78.811,25,35.931,-79.167
7275,15,25,25,44.901,-89.569,1,43.089,-87.887
7276,13,14,1,40.412,-86.936,4,40.421,-86.902
7277,17,1,23,45.528,-73.585,6,44.583,-76.472
7278,12,6,25,0.000,0.000,2,41.921,-87.712
7279,22,2,19,33.835,-118.340,14,27.960,109.787
7280,15,25,25,39.043,-77.487,2,42.126,-54.091
7281,1,15,0,28.539,-82.400,39,34.313,-92.238
7282,18,13,20,42.272,-83.748,6,42.245,-83.601
7283,13,6,3,14.320,121.064,14,14.595,121.078
7284,13,14,23,40.089,-78.535,18,40.648,-89.601
7285,13,11,6,35.450,139.650,144,28.413,104.539
7286,6,5,10,40.612,141.207,159,32.764,110.945
7287,2,1,0,44.959,-89.627,87,41.660,-89.357
7289,15,25,25,33.871,35.509,3,33.871,35.509
7290,17,18,16,34.249,-84.477,147,34.127,-84.346
7291,21,25,25,30.267,-97.743,1,30.266,-97.743
7292,17,25,25,33.702,-84.088,1,33.748,-84.387
7293,10,25,25,34.078,-118.252,2,34.052,-118.243
7294,2,25,25,55.752,37.615,1,55.752,37.610
7295,11,8,14,41.878,12.458,5,43.148,10.787
7296,19,20,1,42.049,-87.677,453,41.124,-65.067
7297,5,23,4,40.714,-74.005,32,40.746,-73.994
7298,10,7,25,61.064,27.479,2,58.850,5.733
7299,14,10,13,3.166,101.700,84,47.245,-31.590
7300,10,3,2,35.684,139.786,9,35.717,139.784
7301,22,25,25,42.375,-71.105,1,40.892,-73.972
7303,3,25,25,30.267,-97.739,2,39.830,-75.504
7305,23,2,25,40.757,-73.984,2,40.756,-73.982
7306,17,13,0,55.725,37.612,23,55.754,37.614
7307,15,25,25,49.264,-84.747,2,40.014,-105.270
7308,7,8,18,51.827,4.191,8,52.460,4.650
7309,21,20,3,33.903,-118.386,710,36.677,-103.672
7311,4,23,3,37.779,-122.403,20,35.393,-91.549
7312,1,25,25,41.888,12.525,1,42.323,13.024
7314,12,16,25,38.902,-95.216,2,39.458,-70.686
7315,12,5,23,36.696,137.240,38,36.566,136.650
7316,20,25,25,51.250,-0.933,1,51.266,-0.950
7318,0,22,6,-38.083,145.250,5,38.232,-122.636
7319,19,17,22,32.414,-90.107,30,36.724,-90.340
7320,20,25,25,36.846,-76.285,2,33.785,-109.863
7321,7,25,25,34.052,-118.243,1,34.016,-118.363
7322,22,23,19,45.400,10.916,22,44.352,11.715
7323,20,23,25,50.950,-2.633,3,53.316,-3.005
7324,18,17,0,39.796,-86.114,236,39.828,-86.142
7325,12,13,7,52.573,-1.122,23,37.770,-122.425
7326,16,25,25,41.408,-73.259,1,42.963,-85.668
7327,4,5,3,37.841,-122.111,93,37.871,-122.272
7328,19,17,21,19.729,-155.090,79,19.719,-155.089
7329,20,23,25,37.774,-122.419,2,44.250,-101.112
7330,23,25,25,51.587,-2.998,1,51.450,-2.583
7331,6,5,0,35.118,-89.991,19,35.149,-90.048
7332,16,21,25,40.585,-105.084,2,40.585,-105.084
7333,0,25,25,35.791,-78.781,1,39.758,-104.989
7334,17,9,10,51.359,-2.345,1222,40.813,-42.539
7335,1,25,25,37.778,-122.395,1,37.774,-122.419
7336,22,25,25,40.772,-73.930,1,40.776,-73.467
7337,17,10,20,53.796,-1.547,8,52.180,-0.823
7338,18,25,25,47.611,-122.344,1,43.317,-76.424
7339,1,25,25,-33.832,151.253,1,-35.867,148.112
7340,19,0,21,33.018,-117.060,36,37.296,-78.618
7341,10,9,8,40.714,-74.005,4,38.398,-88.733
7342,8,9,19,49.993,8.367,6,32.733,-117.189
7343,15,16,25,54.971,-1.643,8,47.723,-35.484
7345,18,1,4,32.826,-97.075,9,32.841,-97.112
7346,3,1,22,34.721,-77.479,38,29.092,-38.970
7347,3,1,17,32.852,-96.771,25,34.677,-93.493
7348,20,10,25,45.523,-122.676,3,45.525,-122.684
7349,20,18,22,55.781,-3.883,8,32.543,-81.821
7350,16,1,25,39.985,-104.820,3,41.202,-97.261
7351,9,25,25,48.853,2.348,2,43.966,-43.157
7352,20,25,25,51.461,-0.299,1,59.933,30.433
7353,17,0,1,29.533,-98.489,26,32.619,-97.480
7354,14,13,11,28.551,-81.516,7,28.801,-81.328
7355,20,25,25,-33.916,18.416,2,-4.989,14.893
7356,4,1,0,43.008,-81.240,45,42.987,-81.228
7357,14,15,1,41.850,-87.650,7,41.889,-87.622
7358,13,14,8,34.743,137.970,11,29.428,115.038
7360,15,0,19,35.303,-80.729,278,35.684,-85.431
7361,22,25,25,30.505,-97.820,2,30.505,-97.820
7362,10,21,11,52.362,-1.230,25,30.799,36.322
7363,18,25,25,32.929,-97.006,1,39.952,-104.945
7364,9,20,21,51.195,4.477,27,50.886,4.586
7365,22,2,4,38.998,-77.288,9,41.734,-87.564
7366,4,1,0,30.213,-93.204,5,38.900,-77.016
7367,12,5,6,43.055,141.363,10,43.073,141.365
7368,17,21,22,38.402,-121.429,20,38.301,-121.626
7371,15,0,18,30.267,-97.743,99,34.842,-78.539
7372,18,3,9,33.830,-118.001,14,33.966,-118.059
7373,16,25,25,38.964,-94.738,2,38.863,-97.419
7374,19,5,20,37.785,-122.401,32,37.942,-122.544
7375,13,25,25,51.508,-0.125,1,33.346,-72.253
7377,17,25,25,63.416,10.416,1,63.421,10.463
7378,1,22,16,53.395,-2.929,48,39.396,-79.798
7379,2,18,7,47.655,-122.517,32,41.903,-93.451
7380,2,1,3,0.000,0.000,532,0.000,0.000
7382,10,25,25,58.366,11.933,1,61.439,18.771
7383,17,25,25,39.861,-86.144,2,40.358,-86.103
7384,7,25,25,39.900,-79.716,1,0.000,0.000
7385,4,2,22,36.070,-95.910,274,37.177,-82.612
7386,21,12,25,59.344,18.044,4,59.410,18.003
7387,15,16,2,39.466,-77.981,78,38.182,-89.867
7388,18,21,20,0.000,0.000,2100,11.078,-37.240
7389,8,13,10,0.000,0.000,275,33.431,-88.776
7391,15,19,16,0.000,0.000,73,2.050,-6.306
7392,4,7,12,25.044,121.511,3,25.044,121.511
7393,19,18,25,42.625,-87.854,2,41.808,-88.011
7394,21,4,20,37.798,-122.420,1202,39.330,-94.186
7396,16,22,0,50.933,6.950,18,50.929,6.889
7397,1,20,4,40.722,-73.994,16,40.758,-73.985
7398,4,7,0,38.624,-90.150,5,38.348,-102.666
7400,1,23,20,39.753,-104.968,35,39.779,-105.037
7402,0,15,23,43.168,-89.066,29,43.208,-93.645
7403,0,22,23,42.658,-71.137,596,41.181,-82.409
7404,0,25,25,32.987,-117.152,2,32.715,-117.163
7405,23,25,25,38.473,-77.996,1,40.325,-75.319
7406,13,22,25,43.073,-89.401,4,43.070,-88.649
7407,20,15,16,58.600,16.183,21,58.666,16.386
7408,0,7,25,38.914,-77.046,4,18.513,4.091
7409,20,25,25,45.420,-75.690,2,38.625,-96.177
7410,23,22,19,45.534,-122.932,93,45.523,-122.676
7411,18,22,0,37.787,-122.414,8,36.181,-62.444
7412,21,5,6,37.368,-122.036,18,35.700,-120.212
7414,11,12,18,52.464,-9.372,69,49.485,-5.228
7415,14,1,25,25.735,-80.443,2,26.323,-80.123
7416,18,23,4,40.767,-73.991,3,40.729,-73.979
7418,11,13,14,1.305,103.823,18,1.293,103.855
7419,4,21,3,39.738,-111.870,5,44.564,-123.260
7420,8,9,19,52.237,5.173,200,52.235,5.051
7421,17,1,0,37.409,-79.912,305,39.505,-77.566
7422,17,25,25,38.971,-95.235,1,40.798,-73.961
7423,4,19,23,41.473,-87.061,14,38.005,-91.863
7424,0,1,21,37.774,-122.419,4,37.336,-121.890
7425,18,9,25,51.600,-0.066,2,51.515,-0.109
7427,15,25,25,43.383,-80.316,1,43.576,-85.558
7428,18,19,0,37.774,-122.419,14,42.461,-76.919
7429,5,21,16,41.850,-87.650,49,41.237,-94.353
7430,2,16,1,38.624,-90.150,47,38.660,-90.422
7431,23,25,25,38.882,-77.171,1,39.472,-91.241
7433,21,18,17,48.400,2.700,48,47.805,-0.752
7434,7,6,19,59.892,10.584,252,59.776,10.694
7435,7,6,1,39.114,-94.627,4,32.495,-117.288
7436,21,16,11,53.433,-1.544,54,53.425,-1.454
7437,3,0,19,34.091,-118.279,14,34.489,-118.785
7438,16,15,14,40.639,-73.983,37,33.951,-61.782
7439,6,5,3,38.900,-77.016,12,40.014,-105.270
7440,8,7,25,34.075,-84.294,3,35.355,-84.120
7441,3,14,16,29.800,-95.549,9,35.682,-100.027
7442,17,20,25,51.894,5.095,4,51.893,5.091
7444,9,20,17,49.300,10.633,6,49.303,10.632
7445,0,22,7,-37.909,145.084,8,2.550,36.401
7446,9,25,25,56.046,12.694,2,56.021,12.750
7447,17,12,15,45.476,-73.625,3,45.528,-122.915
7448,8,25,25,46.055,14.514,1,38.906,-77.034
7449,23,18,15,30.085,-94.119,27,32.823,-97.170
7451,18,15,13,51.416,-0.283,57,28.886,-34.461
7452,4,19,25,53.766,-2.716,5,53.764,-2.711
7454,4,11,12,35.664,139.731,1028,28.825,112.859
7455,0,25,25,49.249,-123.119,1,45.349,-122.826
7456,8,9,16,60.214,24.980,20,61.019,25.584
7457,20,17,23,32.783,-96.806,25,33.952,-84.549
7458,3,25,25,44.942,-123.035,1,38.739,-108.814
7459,18,19,21,39.613,-105.016,5,39.827,-105.078
7462,21,19,18,59.276,17.887,61,57.724,19.487
7463,4,1,25,35.883,139.783,6,35.709,139.753
7464,1,17,4,36.165,-86.784,16,38.094,-87.085
7465,3,16,15,38.932,-77.219,6,40.039,-76.430
7467,2,1,3,32.448,-99.733,59,22.957,-116.007
7468,22,25,25,51.515,-0.176,1,51.588,-0.161
7469,14,12,11,43.226,11.411,13,43.962,10.882
7470,4,1,6,47.606,-122.332,31,47.612,-122.330
7471,4,18,19,39.869,-86.145,5,39.728,-95.689
7473,19,25,25,53.480,-2.237,1,43.649,-47.929
7474,0,5,20,36.024,-115.242,11,38.802,-116.419
7475,4,2,1,34.583,133.933,9,30.676,119.573
7476,5,1,12,42.034,-93.619,11,41.950,-90.922
7477,16,15,19,27.947,-82.458,4,29.322,-83.299
7478,5,0,25,35.313,-80.720,7,53.835,-1.777
7479,23,21,25,37.774,-122.419,2,38.213,-121.756
7480,21,19,20,51.566,-0.016,17,51.508,-0.125
7481,16,18,15,52.130,5.201,7,51.824,4.142
7482,6,7,4,35.603,139.342,87,40.867,-58.793
7483,19,18,17,43.604,1.443,931,42.771,-15.862
7484,12,13,14,39.098,-94.583,511,38.742,-99.009
7485,19,17,21,48.853,2.348,69,47.542,2.828
7487,21,25,25,38.971,-95.235,1,40.271,-101.095
7488,22,6,21,-41.293,174.774,8,4.319,59.710
7489,23,25,25,26.814,-80.095,2,34.052,-118.243
7490,4,1,0,41.227,-85.869,22,41.595,-85.447
7491,2,5,23,34.052,-118.243,9,34.052,-118.243
7492,16,25,25,38.903,-77.033,1,30.696,-88.179
7493,5,4,3,45.379,-122.735,157,39.662,-95.889
7494,16,15,25,34.579,-118.116,4,46.122,-61.073
7495,1,5,0,42.611,-71.574,8,39.749,-98.528
7496,20,19,22,30.267,-97.743,15,31.600,-97.497
7497,14,12,15,62.600,29.766,590,55.689,27.514
7498,20,13,2,40.580,-78.384,57,37.568,-79.471
7500,1,4,12,35.383,139.616,177,36.448,139.503
7502,4,0,25,39.836,-105.037,3,39.850,-105.098
7503,20,9,4,9.583,76.516,8,9.583,76.516
7505,4,25,25,40.714,-74.005,1,42.119,-71.325
7506,10,5,7,-6.220,106.844,57,6.005,68.318
7508,23,3,19,42.099,-78.433,13,39.728,-121.837
7509,1,5,3,32.708,-117.169,9,40.675,-73.971
7510,2,25,25,41.593,-81.526,1,47.604,-122.329
7511,20,0,23,34.056,-84.343,5,33.748,-84.387
7512,8,14,16,48.650,9.066,14,0.000,0.000
7513,3,20,2,39.693,-104.828,39,39.548,-105.007
7514,21,16,11,51.213,-0.564,47,51.767,-0.260
7515,16,3,20,-23.588,-46.680,13,-11.362,-52.584
7516,11,13,23,40.726,-73.995,11,40.726,-73.995
7517,20,22,1,51.183,-0.600,8,53.916,-1.816
7518,6,19,7,37.800,-122.251,56,37.779,-122.287
7519,23,21,25,44.564,-123.262,2,41.150,-122.858
7520,11,14,8,52.523,13.398,377,46.791,-9.253
7521,23,18,16,-31.400,-64.183,5,-0.084,-78.736
7522,17,15,20,-23.592,-46.689,20,-23.543,-46.724
7523,19,25,25,45.800,16.000,1,46.053,14.514
7524,0,22,23,-33.883,151.274,770,2.534,41.450
7525,12,22,0,39.393,-77.364,63,38.789,-81.459
7527,23,17,16,51.038,-114.033,12,49.300,-104.160
7528,16,25,25,-10.000,-55.000,3,30.958,-48.085
7529,13,10,12,51.469,-0.074,222,51.567,-0.109
7530,22,2,21,37.339,-121.894,379,34.885,-102.961
7531,0,15,1,42.904,-78.878,1276,39.108,-79.199
7532,15,0,20,48.432,-123.369,4,48.432,-123.369
7533,9,25,25,28.538,-81.379,1,53.375,-1.449
7534,11,20,22,53.716,-2.083,105,53.503,-2.184
7535,19,2,0,30.762,-86.570,2100,29.940,-46.958
7536,14,19,0,41.394,2.196,12,41.388,2.158
7537,0,15,19,43.073,-87.908,144,43.182,-60.586
7538,23,9,15,59.913,10.738,4,0.000,0.000
7539,4,1,23,25.721,-80.268,3,40.631,-60.631
7540,0,1,3,38.833,-104.821,38,39.287,-104.900
7541,9,11,15,35.720,139.924,36,35.593,139.098
7542,11,2,13,35.693,139.703,4,0.000,0.000
7543,12,25,25,38.466,-0.783,4,0.000,0.000
7545,23,25,25,49.284,-123.110,2,47.420,-108.523
7546,3,15,23,36.961,-122.025,7,38.232,-122.636
7547,9,21,25,37.485,-122.236,2,37.779,-122.339
7548,20,25,25,28.033,1.659,2,36.763,3.050
7549,3,4,25,39.983,-0.033,3,39.983,-0.033
7550,18,17,9,46.565,13.865,19,46.611,13.851
7551,20,25,25,38.716,-9.133,9,37.444,-9.312
7553,5,3,18,37.615,-122.389,26,35.106,-104.084
7555,0,25,25,40.014,-105.270,1,39.997,-105.115
7557,16,20,21,30.696,-88.179,52,34.190,-85.827
7558,16,17,25,41.633,-93.807,2,39.702,-89.023
7559,11,9,0,34.851,137.361,16,43.072,141.343
7560,9,8,10,-33.819,151.244,14,-33.857,151.226
7561,5,4,17,0.000,0.000,1381,0.000,0.000
7562,13,20,12,52.901,-1.280,29,50.726,-5.713
7563,17,18,20,32.738,-117.160,186,34.277,-104.247
7564,0,16,15,33.617,-91.785,32,33.637,-91.793
7565,17,16,25,13.750,100.516,2,39.052,-94.591
7566,17,25,25,43.649,-79.396,1,41.772,-82.732
7567,4,17,5,38.004,-122.298,9,37.684,-96.133
7568,21,7,0,39.754,-104.997,14,39.746,-104.990
7570,8,16,17,50.110,8.546,653,49.363,-3.325
7571,17,3,1,45.523,-122.676,12,45.523,-122.676
7573,4,15,16,39.041,-94.720,48,39.042,-96.402
7574,8,25,25,0.000,0.000,1,22.175,-22.829
7575,17,25,25,45.756,4.831,1,27.698,-83.804
7576,17,13,14,33.815,-84.561,78,47.700,19.133
7577,0,19,20,40.888,-73.828,16,34.090,-95.411
7578,5,25,25,48.853,2.348,1,47.816,-1.816
7579,18,17,25,26.117,-80.144,4,27.914,-81.125
7580,20,25,25,37.507,-121.959,1,37.522,-122.124
7582,5,10,4,31.222,121.475,58,31.204,118.429
7584,14,25,25,59.810,10.482,2,59.862,10.569
7585,1,5,19,42.491,-71.120,36,41.813,-77.532
7586,23,5,21,36.074,-119.017,18,47.606,-122.332
7587,6,2,5,33.315,130.508,20,33.210,130.439
7588,22,17,15,32.725,-97.320,7,32.715,-117.163
7589,16,17,15,42.414,-71.056,41,0.000,0.000
7590,11,12,20,51.382,-2.363,21,51.486,-2.313
7593,8,25,25,36.000,138.000,3,43.074,141.351
7594,19,25,25,42.812,-86.018,1,42.363,-101.322
7595,1,23,25,51.050,-114.085,2,51.050,-114.085
7596,1,2,13,27.947,-82.458,335,27.945,-82.257
7597,20,17,18,42.989,-88.204,42,40.005,-91.251
7598,11,21,25,31.633,74.865,4,24.728,39.908
7599,12,13,11,0.000,0.000,619,20.137,33.559
7600,14,5,4,39.961,-75.257,11,39.953,-75.139
7601,17,19,20,34.239,-118.524,10,34.168,-118.605
7602,1,22,20,39.115,-77.563,67,39.081,-83.172
7603,4,2,8,26.271,-80.270,3,26.272,-80.282
7604,15,23,0,37.562,-122.325,1778,40.794,-89.871
7605,16,2,1,43.677,-79.311,6,43.640,-80.082
7606,19,15,14,45.464,9.189,8,43.842,10.897
7607,2,25,25,0.000,0.000,1,20.076,-30.285
7608,2,20,10,39.135,-84.506,473,30.159,110.244
7609,1,17,25,34.142,-118.255,3,39.678,-104.967
7610,2,20,7,42.559,-71.269,7,38.061,-87.435
7611,16,1,15,33.840,-84.941,54,33.909,-84.395
7612,14,7,8,51.221,6.776,6,50.930,6.962
7613,13,5,14,35.685,139.751,14,35.691,139.501
7614,0,25,25,39.729,-104.831,1,29.598,-98.258
7615,3,4,22,38.933,-119.984,15,37.337,-121.894
7616,22,25,25,36.975,-121.953,1,41.274,-58.566
7617,10,11,15,59.200,17.616,209,49.558,-43.490
7618,9,6,14,60.175,24.934,22,35.154,41.493
7619,1,25,25,42.279,-71.416,1,51.221,6.776
7620,2,0,19,46.872,-113.993,139,38.884,-91.729
7621,21,25,25,34.052,-118.243,1,40.014,-105.270
7622,6,5,14,35.683,139.754,223,33.653,131.758
7623,11,9,5,29.618,-82.367,25,29.652,-82.276
7624,18,23,20,40.725,-73.982,289,27.081,-16.928
7625,5,25,25,49.249,-123.119,3,23.691,-166.599
7626,13,12,1,40.714,-74.005,95,27.947,-82.458
7627,10,25,25,55.755,37.617,2,55.755,37.617
7628,7,11,25,-33.416,149.566,3,-32.150,116.000
7629,20,6,22,41.604,-93.844,8,40.958,-104.518
7630,0,22,1,38.627,-90.197,54,35.338,-107.283
7631,23,22,0,33.533,-82.130,181,34.309,-86.556
7632,15,25,25,38.716,-9.133,1,38.627,-9.017
7633,21,17,16,45.523,-122.676,76,45.140,-122.046
7634,9,6,10,49.284,-123.110,44,32.715,-117.157
7635,17,25,25,0.000,0.000,4,41.245,-75.881
7636,13,15,25,35.702,139.475,2,34.601,136.579
7637,23,21,11,40.726,-73.986,11,37.999,-77.760
7638,23,0,3,41.850,-87.650,38,34.233,-83.853
7639,3,23,25,32.934,-97.251,2,33.294,-100.665
7640,4,17,1,33.516,-112.021,260,34.452,-112.341
7641,9,11,10,59.342,18.057,149,56.939,12.025
7642,19,12,25,35.227,-80.843,3,26.635,-80.096
7644,14,13,25,35.276,-85.055,2,51.266,-0.950
7646,13,25,25,51.835,5.859,1,52.090,5.122
7647,2,3,6,30.267,-97.743,66,32.643,-108.357
7648,13,12,20,55.616,13.150,109,57.908,16.038
7649,13,18,19,47.566,-52.731,28,48.422,-87.910
7650,13,16,11,55.813,-4.264,112,55.463,-3.380
7651,20,25,25,47.500,19.083,1,47.447,19.184
7653,3,23,22,41.774,-93.722,10,41.659,-93.620
7654,22,0,13,39.985,-104.820,939,38.055,-89.762
7655,16,3,19,33.808,-84.170,15,35.201,-88.136
7656,17,14,19,39.747,-104.950,48,38.450,-85.778
7657,2,4,5,45.523,-122.676,59,45.560,-122.657
7658,15,14,0,45.420,-75.690,5,47.556,-94.261
7659,3,25,25,-27.467,153.028,1,-27.400,152.966
7660,17,14,16,59.329,18.062,92,58.681,16.317
7661,15,14,13,41.792,123.432,2100,31.940,89.552
7663,3,0,19,-35.675,-71.542,4,-33.424,-70.585
7664,22,21,11,52.523,13.383,97,52.465,13.328
7666,13,16,23,59.336,17.939,8,59.337,18.057
7667,3,15,1,35.633,139.650,12,35.664,139.746
7668,9,8,18,48.266,11.433,338,46.868,3.746
7669,2,20,5,38.971,-95.235,3,38.971,-95.248
7670,5,11,6,35.669,139.739,38,32.781,118.860
7671,18,15,1,43.912,-69.814,21,43.027,-71.028
7672,12,18,17,46.917,7.109,69,48.571,12.744
7673,17,20,19,48.105,11.621,152,47.801,3.508
7675,4,18,25,42.008,-89.338,4,42.267,-88.977
7676,8,25,25,28.597,77.195,2,0.000,0.000
7677,20,0,12,51.500,-0.250,78,49.750,-13.934
7678,7,25,25,19.666,-99.200,1,20.633,-103.387
7679,1,2,23,33.712,-84.105,642,34.186,-70.786
7680,19,25,25,55.678,12.536,1,55.597,13.014
7681,23,18,3,34.941,-85.343,199,38.511,-85.402
7682,23,21,20,39.702,-75.111,2100,39.332,-88.286
7683,14,11,12,60.187,24.822,12,55.836,37.070
7684,1,18,23,37.774,-122.419,6,37.427,-115.464
7685,18,16,20,59.913,10.738,483,48.322,-1.065
7686,20,25,25,48.885,2.334,3,47.888,3.566
7687,3,22,7,41.802,-87.597,15,33.034,-97.010
7688,19,1,2,33.150,-96.823,21,33.214,-97.133
7689,1,25,25,34.047,-118.249,2,34.974,-118.835
7690,18,17,1,41.729,-93.605,240,41.174,-91.294
7691,15,10,19,50.929,6.928,41,50.926,6.938
7692,20,12,23,-23.626,-46.676,312,-11.424,-50.923
7694,0,23,25,47.000,8.014,3,48.475,5.423
7695,7,25,25,49.082,-123.085,1,50.316,-82.441
7698,15,19,2,40.714,-74.005,72,40.714,-74.005
7699,15,16,19,47.541,21.337,234,45.790,-2.113
7700,7,6,5,35.629,139.715,227,36.604,122.322
7701,22,25,25,30.332,-81.655,1,30.523,-84.266
7702,6,25,25,40.414,-111.758,1,39.800,-101.764
7703,0,21,25,39.952,-75.163,2,42.992,-81.257
7704,2,18,5,33.448,-112.074,4,33.545,-112.051
7706,18,25,25,34.052,-118.243,1,0.000,0.000
7707,23,21,20,33.715,-111.899,38,0.000,0.000
7708,1,2,3,33.669,-117.823,40,37.774,-122.419
7710,12,11,10,51.508,-0.125,38,52.330,-1.055
7711,6,25,25,42.439,-123.328,1,37.193,-109.365
7712,23,0,20,33.424,-111.938,9,46.047,-52.605
7713,15,11,14,47.000,8.014,9,46.333,6.466
7714,1,23,18,42.010,-87.675,12,40.247,-88.972
7715,13,25,25,59.433,24.728,2,59.433,24.728
7716,15,11,25,0.000,0.000,2,35.721,139.804
7717,4,5,7,37.931,-121.695,28,0.000,0.000
7718,19,18,25,48.880,2.266,2,48.138,3.258
7719,23,25,25,41.975,-87.689,1,40.765,-73.954
7720,7,3,6,37.323,-121.823,13,0.000,0.000
7721,13,18,17,32.183,35.883,297,35.029,-58.006
7723,19,21,20,54.973,-1.613,22,54.966,-2.106
7724,18,19,21,40.714,-74.005,10,38.898,-77.073
7725,13,1,2,34.023,-84.615,436,33.372,-96.572
7727,3,1,4,39.889,-105.069,106,39.808,-105.016
7728,7,6,10,26.200,127.675,778,28.708,104.396
7730,21,25,25,52.627,1.298,1,37.774,-122.419
7731,22,20,19,39.212,-76.713,47,40.304,-74.647
